sequence36.59519999999684,OX395139.1,90.826,109,10,0,43,151,37332101,37331993,9.64e-31,147
sequence36.59519999999684,OX395139.1,90.826,109,10,0,43,151,37903395,37903287,9.64e-31,147
sequence36.59519999999684,OX395139.1,90.826,109,10,0,43,151,37912678,37912570,9.64e-31,147
sequence36.59519999999684,OX395139.1,90.826,109,10,0,43,151,41009285,41009393,9.64e-31,147
sequence36.59519999999684,OX395139.1,90.826,109,10,0,43,151,42264473,42264581,9.64e-31,147
sequence36.59519999999684,OX395139.1,90.826,109,10,0,43,151,45577998,45578106,9.64e-31,147
sequence36.59519999999684,OX395139.1,91.429,105,9,0,47,151,2157021,2156917,3.47e-30,145
sequence36.59519999999684,OX395139.1,91.429,105,9,0,47,151,4990678,4990782,3.47e-30,145
sequence36.59519999999684,OX395139.1,91.429,105,9,0,47,151,5318896,5319000,3.47e-30,145
sequence36.59519999999684,OX395139.1,91.429,105,9,0,47,151,5460647,5460543,3.47e-30,145
sequence36.59519999999684,OX395139.1,91.429,105,9,0,47,151,5471290,5471186,3.47e-30,145
sequence36.59519999999684,OX395139.1,91.429,105,9,0,47,151,5924340,5924236,3.47e-30,145
sequence36.59519999999684,OX395139.1,91.429,105,9,0,47,151,6234443,6234547,3.47e-30,145
sequence36.59519999999684,OX395139.1,91.429,105,9,0,47,151,6811912,6811808,3.47e-30,145
sequence36.59519999999684,OX395139.1,91.429,105,9,0,47,151,7471258,7471154,3.47e-30,145
sequence36.59519999999684,OX395139.1,91.429,105,9,0,47,151,7616675,7616571,3.47e-30,145
sequence36.59519999999684,OX395139.1,91.429,105,9,0,47,151,11392828,11392724,3.47e-30,145
sequence36.59519999999684,OX395139.1,91.429,105,9,0,47,151,12047700,12047804,3.47e-30,145
sequence36.59519999999684,OX395139.1,91.429,105,9,0,47,151,12437684,12437580,3.47e-30,145
sequence36.59519999999684,OX395139.1,91.429,105,9,0,47,151,12657346,12657450,3.47e-30,145
sequence36.59519999999684,OX395139.1,91.429,105,9,0,47,151,14117828,14117724,3.47e-30,145
sequence36.59519999999684,OX395139.1,91.429,105,9,0,47,151,15402151,15402255,3.47e-30,145
sequence36.59519999999684,OX395139.1,91.429,105,9,0,47,151,15434273,15434377,3.47e-30,145
sequence36.59519999999684,OX395139.1,91.429,105,9,0,47,151,15915138,15915034,3.47e-30,145
sequence36.59519999999684,OX395139.1,91.429,105,9,0,47,151,16208905,16208801,3.47e-30,145
sequence36.59519999999684,OX395139.1,85.612,139,19,1,13,151,16212104,16212241,3.47e-30,145
sequence36.59519999999684,OX395139.1,91.429,105,9,0,47,151,21442977,21442873,3.47e-30,145
sequence36.59519999999684,OX395139.1,91.429,105,9,0,47,151,21870275,21870379,3.47e-30,145
sequence36.59519999999684,OX395139.1,91.429,105,9,0,47,151,22357152,22357256,3.47e-30,145
sequence36.59519999999684,OX395139.1,91.429,105,9,0,47,151,22628085,22627981,3.47e-30,145
sequence36.59519999999684,OX395139.1,91.429,105,9,0,47,151,22910846,22910950,3.47e-30,145
sequence36.59519999999684,OX395139.1,91.429,105,9,0,47,151,23571084,23570980,3.47e-30,145
sequence36.59519999999684,OX395139.1,91.429,105,9,0,47,151,24090167,24090063,3.47e-30,145
sequence36.59519999999684,OX395139.1,91.429,105,9,0,47,151,26917059,26916955,3.47e-30,145
sequence36.59519999999684,OX395139.1,91.429,105,9,0,47,151,27912451,27912555,3.47e-30,145
sequence36.59519999999684,OX395139.1,91.429,105,9,0,47,151,28122675,28122571,3.47e-30,145
sequence36.59519999999684,OX395139.1,91.429,105,9,0,47,151,28739708,28739604,3.47e-30,145
sequence36.59519999999684,OX395139.1,91.429,105,9,0,47,151,29546525,29546629,3.47e-30,145
sequence36.59519999999684,OX395139.1,91.429,105,9,0,47,151,29596941,29597045,3.47e-30,145
sequence36.59519999999684,OX395139.1,91.429,105,9,0,47,151,29748953,29748849,3.47e-30,145
sequence36.59519999999684,OX395139.1,91.429,105,9,0,47,151,32298610,32298506,3.47e-30,145
sequence36.59519999999684,OX395139.1,91.429,105,9,0,47,151,33131316,33131420,3.47e-30,145
sequence36.59519999999684,OX395139.1,91.429,105,9,0,47,151,35195164,35195060,3.47e-30,145
sequence36.59519999999684,OX395139.1,91.429,105,9,0,47,151,35589392,35589496,3.47e-30,145
sequence36.59519999999684,OX395139.1,85.612,139,19,1,13,151,35962221,35962084,3.47e-30,145
sequence36.59519999999684,OX395139.1,91.429,105,9,0,47,151,36150494,36150390,3.47e-30,145
sequence36.59519999999684,OX395139.1,91.429,105,9,0,47,151,36582514,36582410,3.47e-30,145
sequence36.59519999999684,OX395139.1,91.429,105,9,0,47,151,37226451,37226347,3.47e-30,145
sequence36.59519999999684,OX395139.1,91.429,105,9,0,47,151,38055250,38055146,3.47e-30,145
sequence36.59519999999684,OX395139.1,91.429,105,9,0,47,151,38860762,38860866,3.47e-30,145
sequence36.59519999999684,OX395139.1,91.429,105,9,0,47,151,38919840,38919736,3.47e-30,145
sequence36.59519999999684,OX395139.1,91.429,105,9,0,47,151,39306773,39306877,3.47e-30,145
sequence36.59519999999684,OX395139.1,91.429,105,9,0,47,151,39981758,39981654,3.47e-30,145
sequence36.59519999999684,OX395139.1,91.429,105,9,0,47,151,42779462,42779358,3.47e-30,145
sequence36.59519999999684,OX395139.1,91.429,105,9,0,47,151,42954832,42954728,3.47e-30,145
sequence36.59519999999684,OX395139.1,90.741,108,10,0,44,151,43571220,43571327,3.47e-30,145
sequence36.59519999999684,OX395139.1,91.429,105,9,0,47,151,43662758,43662862,3.47e-30,145
sequence36.59519999999684,OX395139.1,91.429,105,9,0,47,151,43785745,43785641,3.47e-30,145
sequence36.59519999999684,OX395139.1,91.429,105,9,0,47,151,44021080,44021184,3.47e-30,145
sequence36.59519999999684,OX395139.1,91.429,105,9,0,47,151,44389480,44389376,3.47e-30,145
sequence36.59519999999684,OX395139.1,91.429,105,9,0,47,151,44468846,44468950,3.47e-30,145
sequence36.59519999999684,OX395139.1,91.429,105,9,0,47,151,44548243,44548139,3.47e-30,145
sequence36.59519999999684,OX395139.1,91.429,105,9,0,47,151,45852527,45852631,3.47e-30,145
sequence36.59519999999684,OX395139.1,91.509,106,8,1,47,151,46942044,46941939,3.47e-30,145
sequence36.59519999999684,OX395139.1,91.429,105,9,0,47,151,47295314,47295210,3.47e-30,145
sequence36.59519999999684,OX395139.1,91.346,104,9,0,48,151,6839169,6839272,1.25e-29,143
sequence36.59519999999684,OX395139.1,92.079,101,8,0,51,151,10393033,10393133,1.25e-29,143
sequence36.59519999999684,OX395139.1,91.346,104,9,0,48,151,17385458,17385355,1.25e-29,143
sequence36.59519999999684,OX395139.1,91.346,104,9,0,47,150,33535594,33535491,1.25e-29,143
sequence36.59519999999684,OX395139.1,91.346,104,9,0,48,151,39527556,39527659,1.25e-29,143
sequence36.59519999999684,OX395139.1,91.429,105,8,1,47,151,51018857,51018960,1.25e-29,143
sequence36.59519999999684,OX395139.1,89.908,109,11,0,43,151,4463614,4463506,4.49e-29,141
sequence36.59519999999684,OX395139.1,94.505,91,5,0,61,151,5264153,5264063,4.49e-29,141
sequence36.59519999999684,OX395139.1,89.908,109,11,0,43,151,7469434,7469542,4.49e-29,141
sequence36.59519999999684,OX395139.1,89.908,109,11,0,43,151,8183532,8183424,4.49e-29,141
sequence36.59519999999684,OX395139.1,89.908,109,11,0,43,151,8429543,8429435,4.49e-29,141
sequence36.59519999999684,OX395139.1,89.908,109,11,0,43,151,9621006,9621114,4.49e-29,141
sequence36.59519999999684,OX395139.1,89.908,109,11,0,43,151,9937803,9937911,4.49e-29,141
sequence36.59519999999684,OX395139.1,89.908,109,11,0,43,151,13047491,13047599,4.49e-29,141
sequence36.59519999999684,OX395139.1,91.262,103,9,0,49,151,15511217,15511115,4.49e-29,141
sequence36.59519999999684,OX395139.1,89.908,109,11,0,43,151,16947635,16947527,4.49e-29,141
sequence36.59519999999684,OX395139.1,89.908,109,11,0,43,151,19771205,19771313,4.49e-29,141
sequence36.59519999999684,OX395139.1,89.908,109,11,0,43,151,24375904,24375796,4.49e-29,141
sequence36.59519999999684,OX395139.1,86.260,131,16,1,21,151,25642170,25642298,4.49e-29,141
sequence36.59519999999684,OX395139.1,89.908,109,11,0,43,151,27004139,27004247,4.49e-29,141
sequence36.59519999999684,OX395139.1,89.908,109,11,0,43,151,27057063,27057171,4.49e-29,141
sequence36.59519999999684,OX395139.1,89.908,109,11,0,43,151,33328018,33328126,4.49e-29,141
sequence36.59519999999684,OX395139.1,89.908,109,11,0,43,151,36493242,36493350,4.49e-29,141
sequence36.59519999999684,OX395139.1,89.908,109,11,0,43,151,40360275,40360167,4.49e-29,141
sequence36.59519999999684,OX395139.1,91.262,103,9,0,49,151,45878360,45878462,4.49e-29,141
sequence36.59519999999684,OX395139.1,89.908,109,11,0,43,151,47485220,47485328,4.49e-29,141
sequence36.59519999999684,OX395139.1,91.262,103,9,0,47,149,47569162,47569060,4.49e-29,141
sequence36.59519999999684,OX395139.1,89.908,109,11,0,43,151,49083375,49083483,4.49e-29,141
sequence36.59519999999684,OX395139.1,90.476,105,10,0,47,151,1689321,1689425,1.61e-28,139
sequence36.59519999999684,OX395139.1,90.476,105,10,0,47,151,3033332,3033436,1.61e-28,139
sequence36.59519999999684,OX395139.1,90.476,105,10,0,47,151,3329331,3329435,1.61e-28,139
sequence36.59519999999684,OX395139.1,90.476,105,10,0,47,151,3430497,3430601,1.61e-28,139
sequence36.59519999999684,OX395139.1,90.476,105,10,0,47,151,4515799,4515903,1.61e-28,139
sequence36.59519999999684,OX395139.1,90.476,105,10,0,47,151,4784716,4784820,1.61e-28,139
sequence36.59519999999684,OX395139.1,90.476,105,10,0,47,151,4805034,4805138,1.61e-28,139
sequence36.59519999999684,OX395139.1,90.566,106,8,2,47,151,4949886,4949990,1.61e-28,139
sequence36.59519999999684,OX395139.1,90.476,105,10,0,47,151,4987846,4987742,1.61e-28,139
sequence36.59519999999684,OX395139.1,90.476,105,10,0,47,151,5016075,5015971,1.61e-28,139
sequence36.59519999999684,OX395139.1,90.476,105,10,0,47,151,5099042,5099146,1.61e-28,139
sequence36.59519999999684,OX395139.1,90.476,105,10,0,47,151,5335580,5335476,1.61e-28,139
sequence36.59519999999684,OX395139.1,90.476,105,10,0,47,151,5762540,5762436,1.61e-28,139
sequence36.59519999999684,OX395139.1,90.476,105,10,0,47,151,6249130,6249234,1.61e-28,139
sequence36.59519999999684,OX395139.1,90.476,105,10,0,47,151,6335749,6335853,1.61e-28,139
sequence36.59519999999684,OX395139.1,90.476,105,10,0,47,151,6815353,6815457,1.61e-28,139
sequence36.59519999999684,OX395139.1,90.476,105,10,0,47,151,7099229,7099125,1.61e-28,139
sequence36.59519999999684,OX395139.1,90.476,105,10,0,47,151,7114809,7114913,1.61e-28,139
sequence36.59519999999684,OX395139.1,90.476,105,10,0,47,151,7173226,7173122,1.61e-28,139
sequence36.59519999999684,OX395139.1,90.476,105,10,0,47,151,7409877,7409981,1.61e-28,139
sequence36.59519999999684,OX395139.1,90.476,105,10,0,47,151,7533228,7533124,1.61e-28,139
sequence36.59519999999684,OX395139.1,90.476,105,10,0,47,151,7567305,7567201,1.61e-28,139
sequence36.59519999999684,OX395139.1,90.476,105,10,0,47,151,7878962,7878858,1.61e-28,139
sequence36.59519999999684,OX395139.1,90.476,105,10,0,47,151,8094898,8094794,1.61e-28,139
sequence36.59519999999684,OX395139.1,90.476,105,10,0,47,151,8502959,8502855,1.61e-28,139
sequence36.59519999999684,OX395139.1,90.476,105,10,0,47,151,9692830,9692726,1.61e-28,139
sequence36.59519999999684,OX395139.1,90.476,105,10,0,47,151,9824158,9824262,1.61e-28,139
sequence36.59519999999684,OX395139.1,90.476,105,10,0,47,151,10032487,10032591,1.61e-28,139
sequence36.59519999999684,OX395139.1,90.476,105,10,0,47,151,11520787,11520683,1.61e-28,139
sequence36.59519999999684,OX395139.1,89.286,112,11,1,41,151,11970857,11970746,1.61e-28,139
sequence36.59519999999684,OX395139.1,90.476,105,10,0,47,151,12560460,12560564,1.61e-28,139
sequence36.59519999999684,OX395139.1,90.476,105,10,0,47,151,12693508,12693612,1.61e-28,139
sequence36.59519999999684,OX395139.1,90.476,105,10,0,47,151,13401586,13401690,1.61e-28,139
sequence36.59519999999684,OX395139.1,90.476,105,10,0,47,151,13928049,13928153,1.61e-28,139
sequence36.59519999999684,OX395139.1,90.476,105,10,0,47,151,15090665,15090561,1.61e-28,139
sequence36.59519999999684,OX395139.1,90.476,105,10,0,47,151,15115234,15115130,1.61e-28,139
sequence36.59519999999684,OX395139.1,90.476,105,10,0,47,151,15381371,15381267,1.61e-28,139
sequence36.59519999999684,OX395139.1,90.476,105,10,0,47,151,15662730,15662626,1.61e-28,139
sequence36.59519999999684,OX395139.1,90.476,105,10,0,47,151,15711525,15711421,1.61e-28,139
sequence36.59519999999684,OX395139.1,90.476,105,10,0,47,151,15712691,15712587,1.61e-28,139
sequence36.59519999999684,OX395139.1,90.476,105,10,0,47,151,18479525,18479629,1.61e-28,139
sequence36.59519999999684,OX395139.1,85.000,140,17,1,16,151,21820857,21820996,1.61e-28,139
sequence36.59519999999684,OX395139.1,91.176,102,9,0,47,148,23264497,23264598,1.61e-28,139
sequence36.59519999999684,OX395139.1,90.476,105,10,0,47,151,24555972,24556076,1.61e-28,139
sequence36.59519999999684,OX395139.1,90.476,105,10,0,47,151,26379427,26379323,1.61e-28,139
sequence36.59519999999684,OX395139.1,90.476,105,10,0,47,151,27125529,27125425,1.61e-28,139
sequence36.59519999999684,OX395139.1,90.476,105,10,0,47,151,28013052,28013156,1.61e-28,139
sequence36.59519999999684,OX395139.1,90.476,105,10,0,47,151,28109367,28109471,1.61e-28,139
sequence36.59519999999684,OX395139.1,90.476,105,10,0,47,151,29012867,29012763,1.61e-28,139
sequence36.59519999999684,OX395139.1,90.476,105,10,0,47,151,29181393,29181289,1.61e-28,139
sequence36.59519999999684,OX395139.1,90.476,105,10,0,47,151,29554461,29554565,1.61e-28,139
sequence36.59519999999684,OX395139.1,90.476,105,10,0,47,151,29752107,29752003,1.61e-28,139
sequence36.59519999999684,OX395139.1,90.476,105,10,0,47,151,30749428,30749532,1.61e-28,139
sequence36.59519999999684,OX395139.1,90.476,105,10,0,47,151,31890406,31890302,1.61e-28,139
sequence36.59519999999684,OX395139.1,90.476,105,10,0,47,151,32991860,32991756,1.61e-28,139
sequence36.59519999999684,OX395139.1,90.476,105,10,0,47,151,33661177,33661073,1.61e-28,139
sequence36.59519999999684,OX395139.1,89.286,112,11,1,41,151,34667344,34667455,1.61e-28,139
sequence36.59519999999684,OX395139.1,90.476,105,10,0,47,151,35470241,35470137,1.61e-28,139
sequence36.59519999999684,OX395139.1,90.476,105,10,0,47,151,36702286,36702182,1.61e-28,139
sequence36.59519999999684,OX395139.1,90.476,105,10,0,47,151,36909422,36909526,1.61e-28,139
sequence36.59519999999684,OX395139.1,90.476,105,10,0,47,151,36998149,36998045,1.61e-28,139
sequence36.59519999999684,OX395139.1,89.286,112,11,1,41,151,37071716,37071605,1.61e-28,139
